member_id,week_start,steps,gym_visits,points_earned
M00202,2022-09-26,2169.0,4,41.0
M00598,2022-01-03,6835.0,0,52.0
M00542,2023-10-16,2700.0,0,32.0
M00157,2022-09-12,2950.0,0,20.0
M00721,2022-05-02,,4,
M00043,2022-07-25,5830.0,0,32.0
M00085,2022-07-04,18681.0,0,131.0
M00406,2023-02-20,2509.0,4,129.0
M00688,2022-12-05,16494.0,1,39.0
M00743,2022-07-25,7893.0,2,49.0
M00360,2022-11-07,15074.0,2,62.0
M00432,2023-11-27,19824.0,1,109.0
M00880,2022-05-23,13623.0,3,93.0
M00953,2023-01-09,16077.0,0,63.0
M00150,2022-04-18,9581.0,1,137.0
M00923,2023-07-17,18202.0,0,84.0
M00983,2022-05-02,7229.0,1,113.0
M00319,2022-08-22,2448.0,2,115.0
M00260,2022-05-23,19017.0,0,36.0
M00858,2023-06-12,7886.0,4,71.0
M00487,2022-08-01,19402.0,2,137.0
M00890,2022-03-07,7646.0,2,32.0
M00977,2022-01-24,2917.0,2,16.0
M00003,2022-04-11,11015.0,0,114.0
M00337,2023-01-02,15498.0,3,23.0
M00747,2023-02-13,8937.0,1,29.0
M00936,2023-01-16,15926.0,1,64.0
M00339,2023-03-06,6273.0,4,125.0
M00999,2022-10-17,10790.0,3,80.0
M00594,2022-07-11,15263.0,2,
M00764,2022-02-14,4364.0,1,12.0
M00924,2022-03-14,15503.0,0,137.0
M00885,2022-07-18,2002.0,2,83.0
M00911,2022-08-22,7277.0,2,134.0
M00307,2023-10-16,7305.0,3,62.0
M00666,2023-09-25,17500.0,3,25.0
M00291,2022-06-20,8039.0,1,116.0
M00382,2023-01-23,12118.0,1,37.0
M00848,2023-12-11,6146.0,2,53.0
M00783,2022-10-03,8965.0,4,44.0
M00901,2023-08-28,5762.0,2,111.0
M00174,2023-10-09,6215.0,0,75.0
M00024,2023-03-13,2617.0,4,57.0
M00002,2022-12-12,19777.0,1,78.0
M00699,2022-03-14,17566.0,4,137.0
M00164,2023-02-20,3802.0,4,125.0
M00500,2023-03-20,10355.0,1,89.0
M00557,2022-01-24,12373.0,0,144.0
M00351,2023-11-27,11147.0,0,60.0
M00094,2022-08-01,17449.0,3,119.0
M00204,2023-05-29,12598.0,3,10.0
M00123,2023-01-09,14388.0,0,144.0
M00037,2023-07-10,16365.0,0,14.0
M00630,2023-01-23,2718.0,3,3.0
M00953,2023-10-16,12164.0,3,88.0
M00853,2023-11-20,19378.0,0,45.0
M00140,2022-10-31,15588.0,1,30.0
M00634,2023-07-17,19220.0,0,
M00744,2022-01-31,13538.0,1,47.0
M00229,2023-04-10,12488.0,1,
M00419,2023-07-10,12351.0,1,3.0
M00918,2023-04-17,9759.0,3,18.0
M00493,2022-02-28,3041.0,2,149.0
M00740,2022-01-24,16204.0,0,114.0
M00885,2023-08-14,17236.0,4,24.0
M00328,2023-05-29,6802.0,4,131.0
M00731,2023-10-23,14486.0,0,52.0
M00155,2023-07-17,7235.0,1,4.0
M00356,2022-04-18,13695.0,3,49.0
M00007,2023-12-18,12567.0,3,58.0
M00515,2023-05-01,4869.0,1,92.0
M00004,2023-10-16,17973.0,0,148.0
M00728,2022-04-11,11078.0,4,78.0
M00776,2022-12-26,4236.0,3,80.0
M00045,2022-08-01,8514.0,1,130.0
M00205,2023-10-16,6923.0,3,49.0
M00201,2023-12-04,4297.0,1,53.0
M00916,2023-07-10,16322.0,3,90.0
M00250,2022-10-31,4013.0,4,143.0
M00212,2022-09-05,4352.0,3,5.0
M00133,2022-01-10,17138.0,0,40.0
M00686,2022-07-11,6493.0,2,9.0
M00069,2022-10-03,9325.0,1,117.0
M00291,2023-03-13,4043.0,2,80.0
M00961,2023-03-13,4728.0,4,102.0
M00655,2022-04-25,18825.0,4,139.0
M00529,2022-09-19,10817.0,2,77.0
M00332,2022-09-05,16341.0,4,
M00430,2022-08-08,12755.0,4,42.0
M00760,2023-01-09,8976.0,1,102.0
M00740,2023-02-13,13319.0,1,86.0
M00445,2022-06-20,8113.0,1,6.0
M00171,2023-06-19,9555.0,0,139.0
M00378,2022-04-04,18474.0,0,12.0
M00847,2022-10-31,3517.0,0,126.0
M00206,2022-06-20,5812.0,0,146.0
M00603,2022-08-29,11432.0,2,130.0
M00626,2023-10-09,10376.0,1,106.0
M00022,2023-07-03,10386.0,4,119.0
M00137,2023-07-03,17398.0,3,11.0
M00303,2022-11-21,17399.0,0,127.0
M00725,2022-11-21,5152.0,4,83.0
M00003,2023-12-25,5674.0,1,65.0
M00436,2022-04-25,15426.0,2,26.0
M00799,2023-09-11,6380.0,4,2.0
M00013,2022-06-06,10337.0,3,47.0
M00514,2023-10-30,14260.0,4,148.0
M00367,2023-10-23,3898.0,1,114.0
M00974,2023-08-28,11685.0,4,51.0
M00775,2023-12-11,15023.0,2,134.0
M00797,2022-04-25,17345.0,1,50.0
M00900,2022-07-18,17317.0,0,44.0
M00132,2022-01-10,8434.0,1,45.0
M00856,2022-03-14,10271.0,4,32.0
M00746,2022-04-18,14659.0,3,35.0
M00917,2022-12-19,9787.0,1,16.0
M00755,2023-07-17,3185.0,1,133.0
M00685,2022-05-23,5059.0,1,115.0
M00383,2022-05-23,13212.0,1,148.0
M00924,2022-02-07,5934.0,4,37.0
M00998,2022-11-14,3437.0,0,48.0
M00264,2022-06-06,12360.0,3,60.0
M00554,2023-02-06,13928.0,1,57.0
M00145,2023-01-30,10029.0,3,75.0
M00393,2023-02-27,17558.0,4,11.0
M00494,2023-10-30,7694.0,0,145.0
M00445,2022-09-26,9360.0,1,5.0
M00852,2022-11-07,2150.0,0,94.0
M00325,2023-12-11,,1,88.0
M00867,2022-07-18,13716.0,1,87.0
M00809,2022-08-01,9382.0,2,105.0
M00925,2023-09-11,3765.0,3,10.0
M00460,2022-01-10,9494.0,0,20.0
M00566,2023-08-21,13908.0,3,54.0
M00672,2022-09-12,6000.0,3,115.0
M00223,2022-10-31,11113.0,3,8.0
M00735,2023-07-03,2954.0,0,94.0
M00961,2023-05-01,2084.0,1,117.0
M00889,2023-03-13,10609.0,1,37.0
M00555,2023-11-06,14441.0,1,132.0
M00581,2023-06-05,12953.0,1,100.0
M00883,2023-01-02,17891.0,1,95.0
M00100,2023-06-12,10564.0,1,100.0
M00716,2023-09-04,19478.0,4,144.0
M00208,2022-01-17,5273.0,4,35.0
M00272,2023-10-16,16393.0,1,35.0
M00917,2022-05-09,6864.0,0,140.0
M00161,2022-11-07,19566.0,3,19.0
M00666,2023-02-27,18007.0,3,50.0
M00899,2023-01-16,7327.0,0,15.0
M00791,2023-05-08,12477.0,4,5.0
M00089,2023-06-12,4898.0,3,137.0
M00694,2022-07-18,17547.0,4,145.0
M00340,2022-11-28,12941.0,2,95.0
M00047,2023-05-15,12001.0,3,105.0
M00756,2023-03-13,18065.0,2,46.0
M00761,2022-05-23,7092.0,2,23.0
M00753,2023-01-30,12588.0,2,109.0
M00118,2022-03-28,10513.0,2,92.0
M00676,2022-07-04,3203.0,1,103.0
M00803,2023-04-17,18194.0,1,44.0
M00171,2023-10-30,17230.0,0,82.0
M00417,2023-09-04,9549.0,3,0.0
M00517,2023-03-20,18509.0,0,26.0
M00772,2022-02-28,12613.0,2,21.0
M00570,2023-05-29,12954.0,0,27.0
M00436,2023-06-05,18253.0,1,34.0
M00200,2023-11-06,5597.0,4,2.0
M00459,2022-02-14,,4,43.0
M00875,2022-03-14,17587.0,4,132.0
M00434,2022-07-11,14364.0,4,134.0
M00411,2023-12-11,13090.0,4,97.0
M00650,2023-10-16,5624.0,3,110.0
M00379,2023-05-15,3610.0,2,56.0
M00830,2022-07-04,12110.0,1,84.0
M00890,2022-05-30,7296.0,4,80.0
M00749,2022-10-17,17940.0,3,20.0
M00148,2022-08-08,15192.0,1,97.0
M00800,2022-04-04,13275.0,4,143.0
M00816,2022-06-27,15424.0,2,136.0
M00219,2023-01-16,5853.0,0,2.0
M00177,2023-06-05,12559.0,2,
M00466,2023-05-08,12265.0,2,140.0
M00794,2023-01-16,2390.0,4,37.0
M00890,2022-11-07,14342.0,0,19.0
M00163,2022-07-25,16138.0,0,45.0
M00284,2023-04-03,17567.0,1,101.0
M00833,2023-11-20,16293.0,3,54.0
M00482,2022-06-27,10654.0,1,136.0
M00887,2023-09-11,11126.0,4,50.0
M00410,2022-01-03,18894.0,0,56.0
M00698,2023-10-09,6868.0,2,79.0
M00006,2022-06-13,100000.0,2,67.0
M00050,2023-01-16,16698.0,3,139.0
M00817,2023-12-11,7213.0,4,116.0
M00442,2023-03-27,4766.0,4,137.0
M00046,2022-06-20,14762.0,1,64.0
M00217,2023-11-13,19992.0,0,11.0
M00209,2022-10-17,10961.0,0,50.0
M00346,2022-10-31,2227.0,3,63.0
M00405,2023-04-24,12586.0,2,92.0
M00608,2022-03-21,2807.0,1,18.0
M00025,2022-02-21,8360.0,3,81.0
M00352,2023-03-13,18931.0,0,23.0
M00125,2023-06-26,14263.0,1,25.0
M00873,2022-05-16,7516.0,4,35.0
M00502,2022-10-03,12084.0,2,106.0
M00063,2023-05-22,19107.0,0,55.0
M00339,2022-01-31,13253.0,0,57.0
M00322,2022-01-03,18021.0,3,31.0
M00163,2022-03-14,18498.0,2,1.0
M00336,2022-01-24,8661.0,0,81.0
M00464,2022-09-19,6035.0,0,82.0
M00289,2022-04-25,16146.0,0,121.0
M00243,2023-04-17,8451.0,3,54.0
M00306,2022-08-08,9682.0,0,11.0
M00152,2022-01-31,15182.0,3,116.0
M00095,2022-05-30,6161.0,4,73.0
M00407,2023-06-26,14495.0,4,149.0
M00337,2023-08-14,14912.0,4,9.0
M00097,2023-07-24,2138.0,4,49.0
M00805,2023-04-10,19059.0,1,143.0
M00356,2022-03-14,12786.0,1,35.0
M00063,2023-12-18,3836.0,4,60.0
M00760,2023-11-27,13128.0,4,74.0
M00440,2023-09-25,10872.0,2,16.0
M00319,2023-12-11,13071.0,0,88.0
M00787,2022-06-20,6366.0,2,128.0
M00917,2022-10-17,4347.0,2,11.0
M00551,2023-12-18,19449.0,2,2.0
M00616,2022-08-29,15638.0,2,114.0
M00083,2023-07-03,13235.0,2,72.0
M00712,2023-02-13,5326.0,2,82.0
M00410,2022-11-28,18262.0,4,146.0
M00105,2023-08-14,10921.0,2,126.0
M00179,2022-01-17,10049.0,1,113.0
M00572,2022-06-13,11585.0,0,83.0
M00768,2023-04-24,2050.0,1,74.0
M00338,2023-12-04,8366.0,3,21.0
M00206,2022-08-15,10709.0,1,0.0
M00210,2023-09-04,10155.0,3,52.0
M00741,2023-05-01,14894.0,4,9.0
M00860,2022-11-21,14668.0,3,7.0
M00634,2023-01-02,16769.0,2,144.0
M00636,2022-11-07,12121.0,2,134.0
M00353,2023-05-08,7680.0,2,124.0
M00390,2023-07-31,11466.0,3,62.0
M00647,2023-01-30,4729.0,3,94.0
M00700,2023-08-14,11516.0,3,67.0
M00445,2023-05-01,17074.0,0,63.0
M00645,2022-10-03,18984.0,0,6.0
M00603,2022-01-17,14891.0,0,143.0
M00904,2022-12-05,3796.0,2,99.0
M00102,2022-04-04,10504.0,4,13.0
M00161,2022-05-16,7199.0,1,116.0
M00953,2023-06-26,15340.0,0,72.0
M00908,2023-04-03,2662.0,1,10.0
M00357,2022-06-20,7777.0,0,127.0
M00637,2022-01-24,17769.0,3,128.0
M00805,2022-10-10,10686.0,3,8.0
M00143,2023-03-13,4194.0,2,24.0
M00785,2022-11-28,3731.0,2,103.0
M00549,2023-01-16,13825.0,1,14.0
M00947,2023-11-06,6427.0,2,57.0
M00413,2022-01-10,19159.0,4,23.0
M00259,2022-06-06,13707.0,4,71.0
M00971,2022-11-28,18825.0,4,115.0
M00666,2023-08-14,5048.0,2,92.0
M00616,2022-04-11,2410.0,0,126.0
M00121,2022-12-19,10300.0,1,17.0
M00813,2022-06-13,9669.0,1,62.0
M00646,2022-05-16,16756.0,1,110.0
M00099,2023-01-23,7868.0,0,83.0
M00216,2022-09-19,10078.0,2,42.0
M00755,2022-06-20,12651.0,0,7.0
M00743,2023-08-21,3726.0,3,132.0
M00738,2022-12-26,2483.0,0,79.0
M00438,2022-12-19,8963.0,2,26.0
M00472,2022-11-21,19723.0,0,125.0
M00403,2023-04-17,2606.0,2,62.0
M00013,2023-07-10,7261.0,0,132.0
M00313,2023-03-20,12629.0,0,66.0
M00235,2022-10-24,8930.0,1,51.0
M00841,2023-05-08,14022.0,1,80.0
M00083,2023-09-04,10626.0,1,82.0
M00243,2023-11-13,3817.0,2,131.0
M00736,2023-01-30,6721.0,4,76.0
M00341,2022-09-26,19335.0,4,40.0
M00224,2022-07-18,4806.0,4,34.0
M00185,2022-06-27,11067.0,4,56.0
M00686,2022-04-04,16353.0,2,52.0
M00780,2023-03-20,6780.0,1,29.0
M00413,2022-11-21,5294.0,1,122.0
M00097,2022-05-16,8865.0,1,101.0
M00321,2022-02-14,16579.0,2,134.0
M00817,2023-07-24,13609.0,0,136.0
M00127,2023-05-29,6217.0,3,148.0
M00900,2023-10-16,,2,100.0
M00973,2023-04-10,9493.0,0,21.0
M00215,2023-01-02,4887.0,1,61.0
M00540,2023-03-27,11324.0,1,30.0
M00491,2022-07-25,19529.0,4,131.0
M00050,2023-04-03,4118.0,4,9.0
M00268,2022-04-11,19582.0,0,29.0
M00083,2023-06-05,13738.0,3,134.0
M00244,2023-10-30,3744.0,0,142.0
M00225,2023-05-01,11951.0,0,146.0
M00530,2023-05-01,13356.0,3,73.0
M00738,2023-10-02,13672.0,0,90.0
M00990,2023-01-30,19375.0,0,2.0
M00363,2022-06-20,2586.0,2,98.0
M00111,2022-06-06,5486.0,3,51.0
M00367,2022-03-21,6774.0,1,123.0
M00390,2022-11-28,18096.0,4,87.0
M00324,2022-03-07,,1,12.0
M00588,2022-04-25,6186.0,1,43.0
M00023,2022-12-26,10056.0,4,16.0
M00156,2022-01-10,17723.0,4,74.0
M00203,2023-02-20,5193.0,0,144.0
M00732,2023-01-30,12598.0,3,51.0
M00552,2023-07-17,7984.0,4,82.0
M00098,2023-05-22,6041.0,3,70.0
M00304,2022-11-21,4752.0,0,146.0
M00162,2023-05-08,18802.0,1,123.0
M00725,2022-03-28,15389.0,4,33.0
M00996,2023-05-29,9749.0,4,105.0
M00604,2022-05-30,19194.0,0,28.0
M00702,2022-07-11,9654.0,3,135.0
M00442,2023-01-16,4774.0,3,67.0
M00674,2022-12-12,7785.0,2,91.0
M00057,2023-06-26,18081.0,1,51.0
M00745,2022-05-09,8943.0,2,74.0
M00541,2022-01-03,6398.0,3,81.0
M00858,2023-09-25,3975.0,2,84.0
M00717,2023-04-17,16425.0,3,
M00636,2023-01-23,12801.0,4,57.0
M00436,2023-09-04,14489.0,0,60.0
M00354,2022-04-04,11883.0,2,95.0
M00467,2023-03-20,7214.0,4,16.0
M00520,2023-12-04,9758.0,4,80.0
M00861,2023-08-28,19209.0,0,14.0
M00107,2023-04-24,14284.0,0,102.0
M00872,2023-08-07,18813.0,4,138.0
M00912,2022-05-30,5913.0,4,82.0
M00604,2023-12-25,5721.0,2,95.0
M00670,2022-10-31,3381.0,2,69.0
M00343,2022-12-05,16127.0,1,81.0
M00861,2023-11-20,3755.0,1,120.0
M00084,2022-09-05,12941.0,4,12.0
M00849,2023-04-24,16449.0,1,118.0
M00410,2023-11-06,5671.0,4,7.0
M00953,2023-09-04,17685.0,0,25.0
M00039,2022-08-22,15608.0,0,112.0
M00033,2022-09-12,4911.0,2,141.0
M00846,2023-09-11,7893.0,3,133.0
M00799,2022-12-19,3418.0,4,143.0
M00720,2022-09-12,6482.0,2,33.0
M00789,2022-06-20,7063.0,1,39.0
M00995,2023-08-21,4030.0,4,139.0
M00178,2022-01-31,19362.0,2,128.0
M00384,2022-02-21,19145.0,1,28.0
M00979,2023-01-02,7906.0,4,81.0
M00902,2022-07-04,17624.0,2,143.0
M00700,2023-02-27,18518.0,3,98.0
M00215,2023-11-20,4620.0,2,136.0
M00858,2023-03-27,4573.0,4,107.0
M00201,2023-08-07,15717.0,1,38.0
M00397,2023-05-08,8587.0,4,5.0
M00826,2022-11-07,17398.0,4,89.0
M00684,2022-01-17,8344.0,2,80.0
M00207,2023-02-27,13444.0,4,87.0
M00288,2022-12-12,18764.0,0,73.0
M00571,2022-11-28,12008.0,3,58.0
M00871,2023-05-22,15485.0,1,2.0
M00236,2022-11-21,13582.0,3,146.0
M00593,2022-04-04,19522.0,2,24.0
M00429,2022-05-09,18525.0,2,83.0
M00951,2023-09-25,6623.0,0,123.0
M00989,2023-03-06,7267.0,2,62.0
M00689,2022-02-07,19908.0,2,49.0
M00829,2022-02-14,15698.0,2,135.0
M00552,2023-12-04,8403.0,3,119.0
M00082,2023-09-18,15248.0,0,100.0
M00162,2022-03-28,4055.0,4,41.0
M00113,2023-12-04,5375.0,1,62.0
M00601,2022-11-14,16590.0,0,104.0
M00524,2022-08-15,5374.0,3,58.0
M00493,2023-11-06,14062.0,4,94.0
M00399,2022-10-10,8239.0,4,89.0
M00875,2023-05-22,14409.0,1,87.0
M00472,2023-07-03,14316.0,4,50.0
M00265,2023-04-24,9338.0,0,132.0
M00744,2022-07-18,18417.0,4,51.0
M00916,2022-02-14,17547.0,3,139.0
M00089,2023-10-23,3544.0,4,101.0
M00367,2023-01-09,12372.0,3,119.0
M00216,2023-11-13,18911.0,4,51.0
M00561,2022-03-14,5258.0,1,107.0
M00986,2022-10-17,8327.0,0,75.0
M00270,2023-07-31,19279.0,3,130.0
M00901,2022-01-31,7513.0,4,78.0
M00894,2023-08-28,7080.0,2,94.0
M00816,2022-11-21,3526.0,2,148.0
M00825,2022-01-10,2603.0,0,118.0
M00861,2022-10-24,10994.0,3,84.0
M00572,2022-01-24,3085.0,1,
M00456,2023-07-17,18526.0,1,11.0
M00337,2023-10-23,11577.0,0,47.0
M00758,2023-03-13,14410.0,1,100.0
M00299,2023-02-13,11713.0,4,73.0
M00214,2022-07-25,7234.0,0,28.0
M00594,2022-01-10,2753.0,3,8.0
M00859,2023-09-04,16700.0,1,31.0
M00064,2023-05-29,6359.0,4,140.0
M00770,2023-10-02,19644.0,1,109.0
M00769,2022-10-24,3533.0,0,74.0
M00630,2023-10-30,3594.0,0,97.0
M00832,2023-11-06,5920.0,1,53.0
M00489,2022-05-02,5246.0,0,123.0
M00328,2022-06-13,19979.0,2,115.0
M00853,2022-09-12,5240.0,0,94.0
M00536,2022-07-25,9219.0,3,11.0
M00386,2023-04-24,5299.0,1,34.0
M00748,2023-02-13,4379.0,2,112.0
M00315,2022-06-06,4935.0,1,3.0
M00614,2022-07-25,9500.0,0,44.0
M00988,2023-04-17,2098.0,2,48.0
M00418,2022-10-10,17428.0,1,126.0
M00312,2022-12-19,9158.0,0,145.0
M00460,2023-09-04,7386.0,0,45.0
M00370,2023-04-10,19981.0,1,
M00005,2022-04-11,17499.0,1,14.0
M00109,2023-01-23,7520.0,1,57.0
M00892,2023-03-27,17770.0,2,84.0
M00183,2023-05-29,5181.0,2,124.0
M00631,2023-09-18,11047.0,3,40.0
M00292,2023-01-16,7939.0,2,56.0
M00840,2023-06-12,5973.0,0,24.0
M00862,2023-03-27,7446.0,2,43.0
M00695,2022-01-10,3973.0,1,140.0
M00650,2022-03-14,100000.0,1,53.0
M00085,2023-06-12,14366.0,2,26.0
M00174,2023-10-02,18296.0,0,7.0
M00564,2023-11-06,19083.0,3,119.0
M00958,2022-10-17,16788.0,1,76.0
M00738,2022-01-17,9852.0,4,83.0
M00738,2022-10-10,8777.0,3,4.0
M00644,2022-12-05,2676.0,4,58.0
M00184,2023-07-31,10413.0,4,18.0
M00267,2023-07-24,15058.0,4,64.0
M00470,2022-09-12,8730.0,1,67.0
M00105,2023-10-02,8089.0,1,65.0
M00178,2023-10-23,6829.0,4,32.0
M00701,2022-02-14,7341.0,4,134.0
M00663,2022-09-19,12844.0,3,4.0
M00382,2023-02-06,2120.0,1,136.0
M00113,2022-01-31,18025.0,4,140.0
M00994,2023-02-27,5450.0,0,47.0
M00286,2023-07-31,13398.0,1,45.0
M00123,2023-06-19,13123.0,1,63.0
M00985,2022-09-26,18354.0,0,28.0
M00088,2022-07-11,12314.0,4,17.0
M00537,2023-01-30,7730.0,2,
M00542,2022-01-10,13588.0,1,8.0
M00679,2023-05-01,9439.0,4,0.0
M00976,2023-07-03,4122.0,0,38.0
M00586,2022-07-11,17253.0,0,54.0
M00991,2022-09-12,4308.0,1,51.0
M00892,2023-09-11,5283.0,0,63.0
M00907,2023-10-30,10989.0,0,23.0
M00585,2023-01-16,13748.0,4,26.0
M00420,2023-12-04,19951.0,0,114.0
M00624,2023-11-27,2363.0,2,65.0
M00723,2023-10-16,16402.0,4,118.0
M00692,2023-09-04,10170.0,4,
M00517,2023-07-24,18766.0,1,143.0
M00844,2022-01-03,14522.0,4,139.0
M00714,2022-01-17,17371.0,1,39.0
M00256,2023-05-08,7156.0,0,9.0
M00654,2023-11-06,13945.0,3,54.0
M00916,2023-08-14,12413.0,2,78.0
M00532,2022-04-04,9392.0,2,88.0
M00940,2022-11-28,4202.0,0,3.0
M00100,2022-09-12,18902.0,3,126.0
M00281,2022-01-17,18619.0,4,22.0
M00169,2022-12-05,6393.0,3,100.0
M00366,2023-12-04,19651.0,4,48.0
M00383,2023-01-23,11707.0,4,105.0
M00325,2023-09-11,18026.0,4,3.0
M00233,2023-02-20,12537.0,3,128.0
M00091,2023-11-06,12169.0,0,130.0
M00770,2022-03-28,15352.0,4,56.0
M00908,2023-01-02,11480.0,0,58.0
M00028,2022-12-12,5179.0,4,111.0
M00044,2023-11-06,7345.0,0,117.0
M00653,2023-10-09,3197.0,0,17.0
M00597,2022-05-09,8481.0,0,148.0
M00811,2022-06-27,3628.0,1,55.0
M00311,2023-01-02,14408.0,3,125.0
M00904,2023-01-30,17546.0,4,135.0
M00892,2022-09-19,11743.0,4,24.0
M00832,2022-02-28,4988.0,1,119.0
M00373,2022-11-14,10735.0,0,69.0
M00780,2023-10-16,17454.0,0,39.0
M00297,2023-08-21,13369.0,4,83.0
M00044,2022-01-24,2993.0,2,82.0
M00011,2023-05-08,15168.0,4,102.0
M00787,2023-07-24,11723.0,4,98.0
M00381,2022-12-12,5003.0,1,105.0
M00828,2023-05-01,14578.0,0,101.0
M00712,2023-10-09,6426.0,3,67.0
M00923,2022-01-31,5515.0,4,41.0
M00505,2023-05-01,19956.0,4,16.0
M00199,2022-08-22,7653.0,3,147.0
M00469,2023-11-13,2911.0,1,115.0
M00121,2023-03-27,6411.0,2,123.0
M00923,2022-05-02,15353.0,1,43.0
M00014,2022-07-04,16614.0,4,144.0
M00992,2022-03-07,13503.0,1,26.0
M00477,2023-12-18,9013.0,3,57.0
M00408,2022-01-10,18539.0,1,91.0
M00576,2023-07-31,11120.0,4,100.0
M00732,2023-09-25,8887.0,3,93.0
M00664,2023-02-27,13673.0,3,141.0
M00758,2022-05-30,12227.0,4,135.0
M00898,2022-03-07,7456.0,4,45.0
M00948,2023-02-13,8898.0,4,69.0
M00095,2023-09-25,,2,134.0
M00268,2022-03-21,11069.0,4,25.0
M00193,2023-03-13,13187.0,1,29.0
M00444,2022-04-11,19498.0,0,5.0
M00058,2023-03-13,19703.0,2,66.0
M00981,2023-03-27,13202.0,2,82.0
M00989,2022-09-19,2356.0,0,34.0
M00094,2023-09-04,9165.0,1,34.0
M00298,2022-02-07,16189.0,2,4.0
M00513,2023-10-09,11532.0,2,101.0
M00406,2022-02-07,3019.0,4,5.0
M00362,2022-09-19,8445.0,3,92.0
M00328,2022-11-28,14871.0,2,22.0
M00909,2022-04-11,16954.0,1,58.0
M00206,2023-05-15,11179.0,3,100.0
M00193,2022-07-18,3073.0,0,31.0
M00224,2022-01-10,10552.0,2,0.0
M00038,2023-06-05,14801.0,1,27.0
M00448,2023-05-22,5007.0,0,113.0
M00844,2022-04-18,19253.0,4,28.0
M00820,2023-02-06,,4,146.0
M00493,2023-09-04,19260.0,3,111.0
M00111,2022-08-22,3819.0,0,
M00252,2022-10-24,12623.0,3,18.0
M00848,2022-06-13,2001.0,0,116.0
M00472,2023-12-11,6915.0,0,14.0
M00492,2023-12-11,8171.0,4,104.0
M00596,2022-06-20,4304.0,3,52.0
M00491,2022-10-10,5002.0,4,114.0
M00364,2022-08-15,5057.0,0,6.0
M00160,2022-10-24,9927.0,4,91.0
M00512,2022-04-25,14202.0,3,75.0
M00667,2022-02-14,6880.0,3,89.0
M00098,2023-02-13,14725.0,1,98.0
M00701,2022-07-04,3294.0,4,67.0
M00598,2022-09-05,18862.0,1,33.0
M00574,2022-05-09,7296.0,0,6.0
M00259,2022-04-11,14707.0,4,96.0
M00081,2023-05-01,6877.0,2,139.0
M00894,2023-01-30,5458.0,1,57.0
M00462,2023-11-27,11059.0,3,51.0
M00859,2023-04-24,5461.0,1,121.0
M00359,2023-01-02,3405.0,4,55.0
M00468,2023-04-24,11690.0,1,81.0
M00366,2022-01-10,7653.0,3,2.0
M00095,2022-05-02,18917.0,1,140.0
M00489,2022-08-08,5302.0,1,95.0
M00287,2022-07-18,14996.0,2,62.0
M00733,2022-12-05,13632.0,0,132.0
M00704,2023-08-07,7117.0,3,85.0
M00682,2023-07-31,16088.0,0,114.0
M00570,2023-07-10,13802.0,2,114.0
M00043,2023-06-05,16537.0,4,71.0
M00672,2023-02-20,10067.0,4,51.0
M00158,2022-07-11,13626.0,2,95.0
M00235,2023-08-21,8651.0,4,4.0
M00475,2022-07-04,16824.0,4,99.0
M00851,2023-07-17,14100.0,1,58.0
M00895,2022-02-21,14475.0,1,
M00957,2023-05-15,10954.0,1,79.0
M00412,2022-06-06,19283.0,2,87.0
M00813,2022-08-08,4690.0,4,
M00394,2022-04-11,17382.0,0,51.0
M00144,2023-09-25,7156.0,3,24.0
M00927,2023-04-17,18401.0,4,71.0
M00010,2022-10-03,4907.0,2,55.0
M00511,2023-10-30,15221.0,1,36.0
M00330,2023-01-30,18250.0,3,133.0
M00860,2022-11-21,15649.0,3,147.0
M00268,2023-12-04,16407.0,3,22.0
M00481,2022-03-07,7771.0,0,56.0
M00156,2023-01-23,12141.0,1,117.0
M00530,2023-10-02,3749.0,1,80.0
M00948,2022-12-26,3541.0,1,60.0
M00924,2023-10-30,19852.0,1,54.0
M00284,2023-10-30,15789.0,4,79.0
M00491,2023-03-13,7118.0,3,19.0
M00743,2022-12-19,14406.0,3,2.0
M00960,2023-07-03,17726.0,3,64.0
M00270,2023-05-01,9535.0,2,36.0
M00264,2022-02-28,6572.0,1,123.0
M00478,2023-12-11,6062.0,4,15.0
M00356,2023-10-16,,4,111.0
M00259,2022-10-10,9101.0,2,3.0
M00202,2022-10-03,17436.0,2,2.0
M00137,2022-04-18,12515.0,3,107.0
M00047,2022-06-20,4415.0,3,16.0
M00063,2022-03-07,12769.0,3,97.0
M00936,2022-07-25,12732.0,3,97.0
M00077,2022-02-28,11762.0,3,144.0
M00854,2022-10-03,6197.0,1,23.0
M00633,2023-01-30,6366.0,4,1.0
M00920,2022-11-14,4354.0,1,119.0
M00455,2022-02-14,2956.0,4,13.0
M00013,2022-10-24,10450.0,0,137.0
M00390,2022-11-28,5618.0,0,14.0
M00458,2023-12-25,15233.0,0,36.0
M00691,2023-06-12,19839.0,4,57.0
M00828,2023-01-30,11071.0,2,81.0
M00843,2022-04-25,13463.0,1,55.0
M00669,2022-06-20,15963.0,2,12.0
M00528,2022-02-14,5473.0,4,73.0
M00758,2023-01-16,4993.0,3,92.0
M00468,2022-05-09,10426.0,2,23.0
M00704,2023-07-17,15440.0,4,
M00341,2022-08-08,4511.0,0,73.0
M00055,2023-08-28,7949.0,3,139.0
M00413,2022-08-08,11938.0,0,142.0
M00334,2022-06-27,2533.0,2,2.0
M00311,2023-05-15,5760.0,2,27.0
M00188,2022-05-30,17990.0,1,8.0
